any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_message
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; un momento xd/1; que crees que tiene que hacer A?/1; dime/2; no se ni si existe xd/2; c2 f2?/1; yo pienso igual jajajajaj/1; no, asi tu ganas mas/2; tu ganas 3 menos y yo 11 más xd/2; A otra ronda lo arreglamos al reves/2; e igual ganamos mas jajaj/1; no se yo si fiarme../2; que si que si jajaj/1; ok/2; lo que digas/2; ok?/1; mismo/2; va/1; pero luego quiero mi parte/1; jajaja/2; c2f2/2; si jajaj/2; a ver, si en esta por ejemplo gano yo mas y en la siguiente tu/2; salimos ganando los dos/1; pero es que en la primera has ganado tu mas que yo/1; me deberia de tocar a mi ganar mas/2; pues gana mas tu ahora/2; y yo en la siguiente/2; que lioteeee/2; jajajajajaja/1; totaaaal/2; jajajaja/1; esto es muy complicado :(/1; jajajajajaj/1; jajajaj a lo mismo?/2; okey , yo c3/1; ok/2; c3/1; cojo f5/2; y f3/2; f5?/1; si/2; entonces yo gano mucho menos/1; es que ahi hay bastante diferencia en mi color/2; c3 y f3 y ganamos lo mismo/2; para ganar o perder más/1; pero si yo elijo una fila/1; te llevas menos/1; aunque yo tb/1; f2c2/2; Hello otra vez/2; okey/1; ultima ronda/2; sip , un placer/2; hasta la próxima sr. F/1; igualmente sr C!/2; portate bien A/2; que filas vas a elegir?/2; y columna/2; noo/1; 5 5/0; c 2 f2/1; si/0; perfecto/2; a la larga asi ganamos pero con q la caguemos una ya no/1; vale ahora lo miramos bien/1; todo/2; okey/2; c3 c3/2; esa es clave/2; 40-40-80/1; vale va/1; ese/2; c2 c2 o c1 c1 la que quieras/0; y en la proxima el maximo para c/1; no el 4 4/1; es mas equitativo/1; para C/1; son solo 3 puntos para mi/1; 10 para C/1; juego 2/0; 2-2?/1; 2-2?/2; vale/0; yo diria que si que es la misma puntuación que la anterior pero al reves la c y la f/2; sii/1; el A es el que gana siempre"
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; mmmm/1; f5 c5?/2; no tio/2; yo ahi gano mucho menos/1; c4 f4/2; esta que son 40 hacemos c3 f3?/2; pero te juro que me acuerdo de lo tuyo para las siguientes jajaj/1; gano mas en c4 f4/1; ok/2; pero solo 3 mas/2; yo pierdo 11/1; sino, me lo tomare por mi cuenta/2; los que he ganado antes jaja/2; jajaja va/2; c3f3 ok?/1; ok/1; jajajajajaj/1; si es que lo mejor es lo mismo/1; o 54-26 y en la proxima ganas mas tu?/2; vale/1; en otros juegos pasa lo mismo con tu color/2; asi ninguno gana poco no?/2; ponemos c3 y f3/1; f3 c3?/2; si/2; o c1 y f1/0; la que todos ganamos más/2; la 4/0; decidme/2; 8 puntos tio/0; antes no me a dado tiempo/2; jajaja/0; lo siento/2; esa/2; no/2; f/2; pero no me rreferia a dejar a uno con 10/1; vale ahora uno que ganes tu mas/2; me referia a uno con 20/2; o x ahi/1; c3 f3/2; sisi/2; es la mejor/0; perfecto/2; os habeis dado cuenta/2; siempre la mejor es c3 c3/1; c2 f2/2; gano 11 mas/1; no hay tanta diferencia/2; pero tu 3 menos/1; el que mas putnos suma/1; el F y C siempre son menos/2; te vas a forrar jajaja/0; jajaja si quereis ponemos uno de menos"
1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,"2; hacemos una cosa/2; c3 y f3 ahora/2; cuando toque juego 5 c4 f4/1; si mas que nada porque el resto no me compresa/2; y recuperamos lo tuyo/1; compresa no jajaj compensa/2; AJAJAJJAA/1; ok/2; va pues 3/1; pero sino toca el 5 me lo pienso sobrar iguale n otro/1; jajajja/1; que lo sepas/2; vale jajaja/1; cobrar*/2; es que yo en el uno podia ganar 54, y tu cmo mucho 38/1; ya/1; jajajaj/2; pillamos ahora el c5f5/1; entonces que? seguimos esta ronda y la siguiente igual y en la ultima ya cada uno lo que quiera?/2; nooo/1; vale/2; cogemos el c5f5 y a la siguiente gano yo mas/1; okay/1; mientras que no reste/1; perfect/1; c5f5/1; ok esta vez te toca a ti/1; f1 c1/1; por la d antes/2; gracias/1; f5/2; c3 y f3/0; va/2; espera/0; 73/2; c3/1; f3/0; perfecto/1; no/0; mo/0; se acaba el tiempo/0; 21/1; y yo gane 10/1; ya pero no me ha dado tiemmpo a ver mas/0; va/0; se acaba el tiempo/0; mirad/2; c2 c2/2; c4 c4/2; pero ahora C3 C3/0; si/1; a veces si/2; cual quieres/1; c2 f2 diria yo/2; va pues esa/1; mas igualado/1; uno/0; la penultima/0; pero vosotras ganas menos aun/1; juego 3/0; 3-3?/2; 3-3?/1; si/1; juego 1/1; 3 3/0; si"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"1; ui mira, el 5/1; jajajajajjajajajajjaja/2; jajaja/2; c3 f3 entonces/1; c4 f4 era/2; jajaja si/2; c4f4/1; valee/1; no me la trames ahora ¬¬/2; no no jajaja/2; soy de fiar/1; me lo creeré jajaja/2; ya veras/1; :)/2; c1f1/1; c2-f2 esta bien/1; ostras tu jajaja menuda diferencia/2; yo prefiero c1f1, que llevas ganando tu dos/1; bueno vale/2; y el proximo iguales/2; si nos toca el juego tres perfecto/1; ya ves/1; jajajajaja haz fuerza/2; jajajaja valee/2; que hacemos? yo ya me he perdido/1; jajajaj aqui en realidad nos renta ir iguales porque son 40, tu aqui tu maximop ara llevarte son 46/2; f3c3?/2; y ganamos los 2 lo mismo/1; pero si se trata de ganar lo max/2; no sabemos en la siguiente ronda que nos va a salir+/1; vamos compensando cada ronda/1; ya pero los numeros son los mismos en todas las tablas/1; solo cambia el orden/1; buscamos las combinaciones/2; okey , en la siguiente ronda , gano yo y pierdes más tu entonces/1; f2 c2?/1; pierdo 3 ganas 11/2; c1 y f1/1; ahi pierdo yo mas de 10/2; c2/2; f2/2; c2/2; f2/1; va/1; c1 f 1/0; c3 f3/1; sii eso A/2; ENCIMA TAMBN ES LA Q UE MAS LE DAN AL a/0; esa definitiva/1; al A le dan mucho/1; que suerte/2; flipas/2; jajaja/1; que me compense ahora/1; no?/2; creo q no hay/2; si/1; que eficacia jajaja/0; si jajaja/1; o mejor 22"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"1; aqui si c3f3 es donde mas ganamos/2; c3 f3?/2; si/1; vamooooos/2; el juego 4 y 5 te pueden beneficiar/2; y el 1 y 2 a mí/2; si volvemos a repetir lo de antes xd/1; jajajaja/1; lo miraremos../2; ok jaja/1; crees que vamos a sacar pasta?/2; pues en esta ronda contigo/2; algo mas que con quien me ha tocado en la anterior xd/1; como a mi../2; que no nos coordinabamos para nada jajaja/2; oooh/1; bueno jajaj son 36, el otro eran 40/2; bueno, f3c3/1; por cuatro puntillos/1; sep/2; bien bien/1; sabes que es una miseria no? jajajajaj son 0.02 por punto/2; jajajajaja/2; ya/2; creo que llevamos los mismos puntos/2; lo has calculado?/1; nou jajaj me sacas 6 pero da igual/2; ah si?/1; si/2; sii/1; en la siguiente si tienes no de 50 para ti, ve/2; cuanto nos llevamos ahora?/1; cada uno 40 no?/2; de diferencia digo/1; en las otras combinaciones solo perdias 6/2; igual que antes he perdido yo más de 10/1; 32-26 son 6/2; antes te he dejado ganar a ti , ahora quiero ganar yo/1; es el doble/1; no es ganar, es ganas más o menosc/1; compensar/2; c1/1; es la ultima ronda/2; perdon/2; porfa/2; ahora mejor/2; gracias/0; jajajaj/0; va/0; donde todos ganemos/2; espera vamos a ver/2; q me lia esto/1; hay que calcular/1; muchas opciones/1; y ganas tu 38 y yo 10/1; y estmos igual ya/2; vale/2; no hay mejor/2; pero escucha/0; vale/2; no tenemos q hacerlo asi/2; asi perdemos/1; ya/1; hay que buscar de mas/2; me refiero/1; vale a ver/0; me estaoy portando bien/2; sisii/0; que miro por todos/1; vamoss/1; claro/1; va/1; cual/2; c3 c 3?/2; c3 f3?/2; esque no hay ninguna com antes/1; bien/1; ganamos lo mismo/0; se queda c3 f3/2; espera/0; vale/2; vamos a ver/1; 2 2/1; y luego que tenga yo mas/1; ?/1; juego 5/1; 5 5?/2; 42464/0; 42464/2; 4-4 es como antes/0; i es el mismo de antes/1; okay"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"2; mmmm/2; qué dices? jajaj/1; hacemos como antes/1; luego gano yo/2; f2 c2?/1; y la ultima hacemos tablas/1; te parece?/2; vale/2; f2 c2?/1; sip/2; confirmame jajaj/2; vale/2; asi me quedo tranquilo xd/1; confirmado/1; relax/1; respira/2; jajajajajajaja/2; ups, el primero ha sido el fallo/2; pero no pasa nah/1; claro/1; da igual/2; es lo mismo, no?/1; eso parece/1; seguimos igual?/1; son 36/2; vale/1; o dices de diferencia?/1; ah/2; c3 y f3/1; vale/1; la que mas nos de/1; a ver cual/0; claro/1; F di tu/2; c1 f1/1; esa no me da casi/0; iguales lo he dejado/1; ahora si/2; c1 c2 una opcion/2; y luego tu/2; espera vamos a ver/1; c2 f2 mejor/2; sisi/2; esa esta bien/0; entonces c2 f2/1; si/2; si/2; esta es buena/2; c2 f2 gano yo mas pero tu 3 puntos menos/2; los comepnsamos/2; en la siguiente?/2; esq es la de antes/0; porque 5-5 es mucha diferencia, no?/1; para c solo son 3 puntos/2; podiamos a la siguiente hacer la fila que a se lleva 80 y f  y C 26 o 54/2; yo lo dejaria asi/2; y luegos hacemos la fila esa/1; okay/2; y nos llevamos siempre lo maximo/0; esta 4-4 y a la siguiente la de 54/2; turnandonos f y c/0; no?/1; juego 3/0; maximo a quien?/1; hacemos el 3 3?/1; es el mas equitativo en este"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"2; ups/2; he aquí un dilema jajaj/2; hacemos lo que digas xd/1; pfffffffffffffffffffffffffffffffffffffffff/2; jajjaja/1; c3f3/2; va/2; me parece bien/1; y a la siguiente mi/1; mia*/1; sea lo que sea jajaja/2; a no ser que salga el 1 otra vez xd/1; bueno pues si sale uno de neuvo tambien ganare yo/2; jajajaja/2; bueno, eso ya lo debatimos xd/1; mm no/2; venga va/1; no da lugar/2; jajaj/1; escuchame/1; podemos ganar más dineor y más rapido/2; escucho/1; hay que turnarnos/2; como?/1; las proporciones son siempre las mismas/1; entre 12-15/1; el de antes/1; jajajaja/1; ahora coges tu el de 50/1; esta a medias igual/2; Okey/1; f4/2; c4/2; o c3 y f2 y ganamos lo mismo?/2; c3 y f3 y ganamos lo mismo/1; para ti son 3 menos y para mi 11 mas/2; y ganamos más los 2/2; vamosa verlo rapido/2; vavava/1; va/2; a ver si vemos una q nos de a ti o a mi f mucho/1; o sino c3 f3, pero me da igual ganar menos esta vez/2; pero qno se quede uno con 10/1; c3 f3, los dos ganamos 36/2; c2 f2/2; y luego tu mas/2; un poco as/2; o da igual/1; es que antes ya he ganado menos yo/2; yaya/1; jo/0; cual/1; o sino/1; c3 f3/1; ya/2; no prefieres q te compense la ultima?/2; son 3 puntos/2; soo/0; vale/2; si/2; el tres no hayla opcion esa/1; es que hay otros con mas diferencia/1; este el 3 3 esta bien/2; si, 3-3/0; pues ese entonces/1; juego 1"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; mierda xd/2; qué hacemos?/1; c4f4/2; pero yo pierdo 11 :(/1; yo gano los 3 que he operdido antes y tu pierdes los 11 que has ganadi/1; ei, como yo antes../2; va jajaja/1; ni pa tu ni pa mi/1; jajajajjaja/2; pero no me engañes xd/1; no te he engañado en 9 rondas../1; te voy a engañar ahora?/2; bueno, no te compensa otra opción xd/2; jajaj/1; por eso/2; Pues un placer :)/1; si yo gano en una 50 y tu 24, en la siguiente ganas tu 50 y yo 24/1; y asi ganas más dinero y más rapido/1; entiendes?/1; y nos ponemos iguales/2; vale/1; y luego pasara o mismo en otros cn tu color/1; yo iria compensando por ronda/1; f3/2; c1/2; ahora me toca a mi ganar más/1; que ahi yo pierdo 14/1; a ver/0; vavavav/0; que nos quedamos sin tiempo/2; c2 f2 no esta mal/1; f3/2; pero a ver si hay mejor/1; c4/1; si c2 f2/1; lo veo bien/2; c3 f3/2; mas/1; vamos a buscar que ganemos lo mismo y ya/2; era mejor c2 f2 ganbas 80 tu tmabn A/2; si va/1; porque estan los puntos igualados/0; ya/0; pero uno se quedaba con menos/0; va/2; yaa pero antes he tenido 10/2; estaba hablado/1; c3 f3??/1; yo tambien he tenido en uno 10/2; es verdad pero son 3 menos/1; a ver/2; c4 c4 va/2; gaanas tu mas ahora/1; c3 f 3/1; me da igual/1; por 3 puntos/2; solo/0; cual/0; c3 f3/2; por mi c2 c2 pero elije tu f va/1; yo pondria la que ganamos lo mismo y au/2; va pues esa/1; si?/1; vale/0; cual/1; pues c3 f3 para el A/0; vale/1; c3 f3?/1; ganamos lo mismo/1; o que/1; que es la ultima/2; me dejas c2 f2? que tenog una ronda con 8 puntos y otra con 10/2; lo q veas/2; ganas 3 menos/2; solo/0; 3-3 esta igualado/1; no 1 1"
1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0; que hacemos 3-3?/0; o maximo a f?/1; 5 5/1; porfa/0; y el 4-4?/1; es que si no he perdido puntos con la de antes../0; pues  la 5-5/1; gracias :)/0; que con lo del c de antes es casi lo mismo/2; y se acabo/2; si/2; hola/1; hola/0; hola/2; Qué juego hacemos?/0; hay que buscar uno/0; donde mas o menos ganemos todos igual
1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; si F quieres que en los que son extremistas ganemos lo mismo, pues el c3 f3/1; quiero/1; el que ganamos lo mismo/2; lo hacemos así o queréis jugarosla a cada uno el que sea?/2; vale/1; asi bien/1; que hay que hacer ahi abajo?/1; que pone nose que de ingresos/0; ir mirando y me vais diciendo/0; abajo es para calcular/2; vale/1; tanto c como yo/0; entonc4es en este?/2; pues coge juego 1 f3 y c3/0; bueno grupo/0; ultima ronda/1; sii/2; buen trabajo chicxs, me gusta el compañerismo/0; que quereis que elija?/1; y a mi jaja/0; a mi si salimos todos bien parados tb jajaja/1; algo equitativo/0; pues decirme/0; o pongo 4 4/2; pues entonces c3 f3 del juego 2?/0; lo que veais/2; F, bien?/0; buenas/2; seguís con los mismos roles?/1; ya te vale/2; porque te estás portando muy bien la verdad/2; y coger en esta el mío de 47 y el suyo de 33/0; nop, voy a por vuestros maximos/2; que en la anterior ha sido al revés/1; ves a por nuestros maximos/1; siii"
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"0; nah, jajaj no soy tan cabron/1; la verdad es que te estas portando bien/2; juego 2 f2 y c2, bien?/0; decirme cual pillar en esta y cada vez que uno palme un poco/1; vale/0; por mi vale/2; creo que vas a sacar tu máximo en la mayoría/1; he palmado yo/0; por eso/2; por coincide con uno nuestro/1; q lo sepais/2; en la anterior yo/2; me ha dado a mi 33/0; suele coincidir con el max de uno de vosotors"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"2; y a ti F 47/0; sin calculadora nuse lo maximo que se puede ganar en la prueba de hoy/2; no se por qué pero en esta creo que va a ser el juego 1 la f3 y c3/0; pero han habido algunas que la peña se ha llevado 40€ o mas/2; pues espera que te digo lo otuyo si fueras todo 80/2; un amigo ayer 40/1; sooo/1; ojala 40 pavetes/0; una amiga de una amiga XD/2; juego 3 f3 c3?/0; por lo que he visto es:/1; si/1; ese/0; j1 f1 c1/0; j2 f2 c2/0; j3 f3 c3/0; j4 f4 c4/0; j5 f4 c4/2; coinciden sí/2; en este pon el del juego 3 f3 y c3/1; si/0; son los maximos de todos mas o menos/0; de acuerdo/2; lo malo es que en unos hay mucha diferencia y en otros menos/2; pero vamos apañándonos/0; hace mucho tiempo se llevo 150 pavos/1; en serio?/2; si quieres ganar más tú coge el c5 f5 del juego 5/2; la segunda parte será igual pero con diferentes roles no?/0; por 8 puntos os perdono/0; vale, alguien sabe seguro/0; si las siguientes 9 rondas/1; sii/2; habra más experimetno/2; si luego seguimos juntos, y va de lo mimsmo/2; lo hacemos a maximos/2; hacemos 1-1 y cuando toque juego 5  5-5 ??/1; y a la siguiente vamos a por mi maximo/1; eso/0; vale/0; 1-1 en esta ronda entonces?/1; si/0; y cuando salga juego 5 hacemos 5-5/0; si/0; por/2; lo máximo tuyo creo que son 15 o por ahi/1; vaya telajajajajajaja/0; me lo juro mucho/2; ceba yo quiero eso/1; y lo nuestro c/1; ?"
1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2; lo que me lleve va para gasolina asi que.. jjajaja/2; tal cual me lo den se me irá/2; si/0; vale/1; y si no sale pues en la ultima el maximo de F/1; ahora vemos/0; vale perfecto/0; eso/0; cmo digasis/2; j3 f3 y c3/1; dale ese q te hemos dicho/0; okey/1; dime cuanto nos estaremos llevando C
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"1; ?/2; nuestro máximo depende porque el suyo es 80 en todas/0; bueno, pos ahora si que si es la despedida/1; juego 1/1; 3 3'/1; ?/0; el maximo de f es el 5-5 no?/2; creo que va/2; en el 1 y 2 gano yo/0; jajaja/0; ula ultima sugerencia?/1; A VER  2 3 3/2; pues f3 c3 del j2/1; SI VEIS UNA MEJOR DECIR/2; o si F quiere perder 3 puintos/0; veo una mejor/0; o lo hacemos equitativo?/1; pero para ganar 38 prefiero los 32 equitativo/0; hacemos esta equitativa y la ultima el maximo a f?/1; y al siguiente si sale mas ese/2; f de diferencia son 6 puntos, esperamos a la siguiente a ver si puede tener mas/1; si/1; mejor/0; vale pues 3-3/1; juego 2/2; en el 4 y 5 gana F/2; y en el 3 ganamos lo mismo/2; yo veo un pooc exagenrado el c1 f1 del juego 1/1; juego 1 c3 f3/0; pues vosotros direis que cojo en este/2; pero si queréis hacerlo a máximos/1; ganamos lo mismo yo y c/2; así/0; lo que querais/0; si f palma 3/0; XD/2; yo gano 11/2; jajajjae/1; YO VEO MEJOR/2; sa he pensado también/1; 2/1; 3/2; hay sacrificio? :(/1; 3/1; VAAA ENROLLAROS/1; 3/2; f2 c2 j2?/2; jajajajjaja/0; vamos otto rico/1; C3 F3/2; que son 3 puntos/0; a jugarte el tipo/0; si haces este"
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,"1; pero es el experimento ya?/0; no ha ido mal, no? XD/2; a ver qué tal esta/0; no voy a elegir c5 porque hay muchos negativos/2; hacerme ricx/2; c4 y c5 son los qu emás/0; ni c4 de las primeras filas/2; mirad la c2 y c3 en todos los juegos son positivos/0; ni c1 de las ultimas filas/2; menos alguna cosilla/0; si mi idea es escoger/0; filas 2,3 o 4/0; y columnas  2 3 o 4/0; f3 y c3?/1; si/0; okey/0; no me digais la j por si despues comprueban el chat XD/2; pues auí igual no? juego 5 f3 y c3/0; decirme a priori cual pillarais jajaz/2; hombre nosotros no te estamos diciendo que es ese el indicado, te ponemos solamente lo que haríamos/2; yo en esta ronda me la jugaría al 5/0; jajajaj/0; ahi ahi/1; que te sale que gans c¿/1; c/0; como lo veis?/2; eso es/2; muy bien/0; vale, he estado mirando los juegos/0; y depende de cada uno/0; pero las mejores son/0; f2 y c2/0; f3 y c3/0; f4 y c4/2; me acabi o de fijar que arriba nos pone que el juego seleccionado es el 5/0; donde te pone eso?/1; que te sale que ganas?"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,"0; tiene lag/2; he sumado los máximos/2; y para C y F son 200/0; estaria bien que sumasen puntos de los 3/1; y que tal/0; y se repartiera/2; haciendolo para ganar más o menos lo mismo, estamos palmando todos/1; todos 3?/2; suma unos 180/0; si es individual, el que mas gana siempre es A/0; porque si es asi/0; cojo f4 y c4/0; cual quereis que eleja?/0; elija*/0; jaajajaj/0; lo has clavado/0; cual te pone ahora?/1; el 3/2; no podia decir nada antes, acabo de leer las intrucciones. llo siento me callo jajajaj/2; coge el c3 f3 del juego 3/0; se/2; que no tiene mala pinta/0; nada mala/0; me da miedo la siguiente parte del experimento/2; por ser un poco equitativos.. f3 c3 del juego 5?/0; lo que veais/0; por mi ok/2; lo malo es que teníamos que haberlo hecho desde el principìo a máximos de 2 e ir tunándonos cuándo palmamos nosotros/2; ahora ya seguimos aasi o que?/0; que me sugeris coger en este?/2; me la juego al juego 3 f3 y c3/0; lo que querais/1; si/0; si por mi vale/2; apuesto todo a ese jajaja/2; juego 1 f3 c3/2; os parece?/0; es lo mismo cambiando roles?/2; lo pone abajo/2; seguimos siendo las mismas personas/2; y empezará un nuevo periodo de 9 rondas/0; okey/0; juego 1?/2; por lo que supongo que se cambiarán roles, haremos lo mismo, y seremos los mismos/0; y quereis c3 y f3?/2; pero me la estoy jugando/0; seguro?/2; cfual propones si no?/1; ese/1; ese/2; akakjaja/0; ese el c2 y f2/0; vale, acabo de leer enteras las instrucciones/0; la segunda ronda es igual tienes razon/0; que me proponeis coger en esta?/2; repetimos f3 c3 del juego 5?/2; repartimos?/1; sisi/2; porque yo me la juego al 1 y la f3 y c3 entonces/2; si queréis ganar más, a mi no me importa/2; y coge el f4 c4 del juego 5/2; que osn 3 punto s de diferencia para mi solamente/0; F que dices?/2; y para vosotros más/1; vale bien/0; de acuerdo/1; vale/0; vale, quedan dos rondas/1; a ver/2; f3 c3 juego 3?/2; JUEGO 2 PERDON/2; o f2 c2 juego 2/0; por mi esa"
0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"0; y asi ganamos todos mas/1; vale/1; mirar otra mejor/1; que ahi ganamos poco/0; esa es la mejor/1; nada dejalo/1; asi/1; sii/0; decirme/0; de acuerdo/1; bien/2; A me das envidia jajajaj llevarás ya casi 10 pavos/2; más los 5/1; el que mas se va a llevar siempre es A/2; sana, siempre sana/1; si/0; que tal ha ido la primera ronda?/2; joe macho jajajajaj/1; pero que no somos los mismo?/0; que me aconsejais pillar?"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,"0; la ultima vez era mas facil/2; podrías haber sido egoísta y haber buscado tu beneficio solo/2; si no?/0; no lo se/2; somos diferentes?/2; juego 4 f3 c3/0; se supone que si, no?/1; jajaja/1; no se/2; A tenemos un esquirol, si duda es que no es el mismo jajaja/1; que esquirol?/1; ?/0; ??/2; has dicho antes que te gustaba el compañerismo?/2; o no eras tu?/1; siiii/2; bueno, que a ti también/0; por el compañerismo/0; y avaricia tb/0; que es navidad.../0; y hay mucho gasto/2; vas a ir a por tu máximo todo el rato?/2; po ir compensando en las rondas nuestros números/1; exacto/0; y nos llevamos todos los de mi grupo 23/2; muchas gracias :D/1; jajaja/2; y tanto/2; se va pagar la carrera con lo que saque/1; ajajajaj/2; vale escuchame/2; dime si te parece bien/2; ahora elijo yo, y las dos siguientes tu/2; lo que quieras/1; ejie esta y las siguiente dos uo/1; yo/2; juego 2?/1; si/1; fila f/2; y fila 1 y columna 5?/1; nooo/1; fila 5/1; columna 5/2; vale/1; juego 1 no?/1; sisi/2; si/2; es suerte participante a/2; f/2; antes te has llevado tu mas F/2; Solo tienes que leer/1; que nos llevamos lo mism/0; yaya/2; Que si primero le das mas a uno y luego mas a otro/2; Es que ganamos todos/2; f3 c3/1; juego3 otra vez/0; pues c3f3"
1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"2; juego 3/2; Si, el tema es no repetir los juegos excepto el 3/2; Si el 5 se volviese a repetir/1; C, entonces cada partida, se pone la diagonal con el numero del juego que toque no?/2; exaaacto/1; vale/2; pues igual f1 c1/2; buah que lastima/2; aqui no te puedes llevar casi puntos/2; asi tu y yo ganamos lo mismo no?/1; entre los juegos si"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2; vale/1; el juego es el 5/2; si/2; que fila coges?/1; fila 5 columna 5/1; ?/2; no?/0; si/1; sii/0; que juego es grupo?/2; lo mismo/1; vamos a hacer ahora juego 5 fila 5 columna 5/0; juego 5 entonces?/2; vale/2; y porque no hacemos todo el rato juego 3 fila 3 columna 3/2; ?/2; en las anteriores rondas/1; no te enojes/2; yo lo veo justo asi/0; el num de juego solo os lo dicen a vosotros/2; Ahora mismo A estas teniendo mucho beneficio/1; juego 1/0; por eso yo no se que combinacion ager/0; hacer*/2; Sigue haciendo caso/1; coge la f3c3/2; Que vamos bien/1; que es la mas justo/2; f1 c1/2; Seria c/2; ahora f3 c3/2; Hay que buscar el 80 para A todo el rato beneficiandonos/1; si/2; Yo me he apuntado los juegos/2; Juego 3/0; lo ultimo que habeis dicho antes/1; otra vez rl 3/0; nno me ha dado tiempo/0; a leerle/0; leerlo*/2; Ahora mismo A tiene el mayor beneficio/1; tu ganas 80 en el juego 1 11 juego2 22 juego3 33/2; Despues F/1; y asi todo el rato/2; pero di/1; f3 c3/2; perfe/2; thanks/2; f5 c5/2; no?
1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1; f5 c5/2; escogeré c3/2; yo habia pensado columna 3/1; pero ganamos menos los dos/1; no?/2; no/1; si/2; porque aunque cojamos el mismo numero de filas y columnas el numero de lacelda es diferente/1; ya/2; por eso/1; el juego es el 3/2; si/2; 1 y 1?/1; en la f4 y c4 es mas/2; cierto/2; va 4 y 4/1; ok/0; es lo mismo/1; vale sa la siguiente/1; vamos a poner todoe el rato/1; juego 3 columna 3 fila 3/2; si/1; vale?/0; deberíamos elegir el juego 1/2; no/0; asi ganamos todos mas que en los demas juegos
