any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_messages
1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0,0,0,0,1,vale vale/ya lo voy entendiendo si/fila 3/columna??/noo/fila 4/columna 4/valee/vale/jugamos a compensar en todas las rondas??/sii aunque queda 1/luegoo nueve mas/vale ahora gana tu/o los dos lo mismo?/elige
1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0,0,0,0,1,"creo que deberias ganar tu/mmmm/vale gracias/en la fila 2/fila dos/crees q realmente alguien es A?/siendo q de la otra forma no/claro!/lo estaba pensando y creo q A no existe/todo el mundo escribe/pero nos ayuda a saber cual es el mayo numero/y A no deberia/aunque sea repartido/cierto/sera para eso/si/debemos mirar mas A/aunque nos toque ganar menos/5/f5 c5 no?/tengo hambre/AHORA  a la salida le tracamos jajajajaa/y yo/bocata soooon/me como el mundo/ahora mismo/aguanta/fiera/ahora que jeje/3?/risah super/si/a la siguiente pa ti/vale/porque no hay potra jajajjaa/otra*/ya veras que vuelve a salir el juego dos/JAAJJAJAA/los cabroncetes/SERIA DE #PATETICAS/me la van a hjugar/#########/JAJAJAJA/TU Y TU BUENA SUERTE/yo y mi forma de vida/ASALARA/majrileeee/nan/1/pero la de antes no era la más neneficiosa, no?"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1,1,0,0,0,"f1c1/si lo era/f2 columna 2/y repartimos un poco más/f gana poco mas/c y a pierden mucho/es que es eso/cierto/juego 2/f2c2/siempre voy a ganar yo menos. vaya puntuaciones tengo/Bien/creo que luego cambia/Pero/Para qué sirve lo que C y F sleccionan?/para nada/estais poniendo lo mismo que yo?/juego?/Sí/3/Por qué lo preguntas?/f3c3/f3c3/a ver si estamos ganando lo maximo/el juego es el 1/q??/por sino te lo ponia/a pues nooo/avisaar/Vale, es lo logico/Asi ganamos todos más/c1 f1/Vale, pues hacemos eso que hemos quedado/Porque esta es la ultima ronda ya/Vale, a ver si no nos cambian de grupo/despues supuestamente cambiaremos de rol/No, creo q somos los mismos 3 todo el rato/Buenas/porque luego se reparten los puntos entre nosotros/claro/en este c2f2/y ganamos más/vaale/me podría haber dado cuenta antes/no pasa nada xd/nunca es tarde jaja/juego 5/juego 5/c4f4/perfecto/y no es mejor c5 y f5?/pierdo mucho yo/3 puntos/pierdes 3/pero lo que digais/AJAJJAJAJJA/INVITA A/A*/42432/?/que estas ganando gracias a nsootros"
1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,OK/si/VALE JUEGO/Y DIALOGAMOS SOBRE LAS FILAS Y COLUMNAS/2/yo veo 2-2/2-2 O 3-3/42432/sisi/jajajajaja/seguro/pero no entiendo que escriben tanto
1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1,0,0,1,0,no entiendo porque A siempre tiene mucho/pues alomejor lo mismo que nosotros/eres todo el rato A?/pues porque has tenido suerte/jajaja/3/pondre/ya/3/bien/creo que en todos los juegos/lo has hecho genial/es f3 y c3/con lo que mas ganamos/no crees?/si/perfecto/f3 c3/te parece?/y asi ganas/tu tambien/vale/perfecto/perfecto/en este no hay duda/c3 f3/jaja/jaja si/en la ronda anterior tambien fue el 3 el ultimo/es verdad/ya se acaba el juego no?/hay otra ronda?/creo que si se acaba/pero por las dudas deberiamos tomar nota del orden en que salen los juegos/yo creo que tambien acaba/para tener un estadistico y poder calcular/no es aleatorio?/creo que no/lo sabremos en los 3 primeros/si coincide/que hacemos/vamos a coger fila y columna que sean beneficiarios para los dos ok?/si/me acabo de dar cuenta de que la tabla es simetrica/3/3/igual que antes
1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,1,1,0,0,0,"si/si/hola/no se como funciona esto/madre mia/numero de juego/si elijo siempre fila 5 y columna 5, sea el juego q sea creo q ganamos todos más/el juego es aleatorio/tienes que seleccionar jueog fils y columna/yo elijo fila y columna/yo ahora que tengo que hacer/tu pon siempre al 5/en todo/srguro?/sleccionar juego fila y clomna es A es el que toma la decsion/salimos ganando todos/si yo soy el q elije/mi ingreso es 22/y el vuestro 50 y 72/no me cuadra/y 5 55/ahi le has dado/sera por algo? jajajaja/juego 1/igual quieren que pensemos eso, C/1 1?/entonces 11 no?/1 1/si 1 1/no se a lo mejor me estoy rayando la cabeza jajajaja/yo pienso como tu osea que somos 2/nos os rayeis/sea lo que sea nos llevamos dinerito/ojala todos fueramos A/igual las cifras negativas en realidad son buenos/jajajaja/no creo/pero es que entonces estarian mintiendo/buenas*/ahi te pone los putnos que t llevas/porque no indica nada en ningun sitio/no es mentira/yaya esta bien/lo estamos haciendo bien/si/juego 4/4 4/4 4/si no?/si si la 44/la gente no escribe demasiado para lo poco que hay que decir? JAJAJAJA/si jajajajaj/estaba pensando lo mismo/ajjajjaja si/yo estaba observando a la gente/y pensaba lo mismo/igual estan discutiendo/jajajajaj/diciendo palabras malsonantes/juego 2/juego 2/2 2/es que nosotros somos muy listos y  no nos hace falta discutir mucho/creeis que los demas habran llegado a la misma conlcusion?/pues no se/bueno vosotros sois muy listos porque yo"
1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0,0,0,0,1,jaja/yo creo que si/peoro lo veo muy raro jajajajaja/eso o es que se estan contando su vida/con que A vaya a por los 80 siempre/ganan todos/yo creo que luego leen nuestras conversaciones para saber que hacemos/claro..../si..
1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"a lo tonto decimos de los otros pero  nosotros también escribimos/jajajajajajajaa/juego 2/2 2/juego 2/otra veeez??/si jajaja/si ://ya se acaba no? jajaja/si/encantada/si/igualmente =)/esta bien este sitio para hacer amig@s no? jajaja/jajaja/jajajaja/chat amistad/disfrutad el dineroo/igualmenteee/igualmente :)/a ver si ahora al salir nos vemos o algo/ojala/si jajaja/vale/Si la proxima eres F y yo A por ejemplo, tienes que hablar con C para seguir como lo estamos haciendo ahora/Y si tu eres A y yo C pues lo mismo/Yo hablo con F para hacer lo mismo, y salimos ganando todos/c3f3/okey/juego1/chicos he encontrado otra forma en la que ganamos mas dinero/cuenta/en este juego darle c2 f2/en el juego dos c2 f2/en el tres c3 f3/valeeeeeeeee/en el 4 c4 f4/es perfecto/y en el 5 c4 f4/VALE CHAVALES LO TENEMOS"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0,0,0,0,1,"?/jajaja/si adivinas quien soy/TAN FACIL ME LO PONES?/JAJJAJAJA/jajajajaaj/PODRIA DECIRTE/A tu vente tambien/asi pagas tu/PERO NO ME CREERIAS/jajajajaa/es lo mismo que F gana en 4 4/que los numeros son iguales pero a la inversa/si/si os dais cuenta la suma de C y F es A/y ha ido de 5 4 3 y ahora 2/yaa/si/no si si esto tiene truco o que/pues seguro/me estoy empezando a plantear que si/jajajajajaja/Antes que letra has sido?/Hola, vamos a seleccionar el mayor beneficio/En este caso es f5 c5/c5 f5/Sí/Pero que letra has sido anteriormente?/No la podemos decir/lo que querais/en los otros yo pierdo 3/en juego 1 y 2 yo pierdo 3 y vostros ganais 11/yo pierdo 8 puntos, de 32 a 26/29/c4 f4/3/oye/c3 f3/en el de antes/en c4 f4/42432/mejor para nosotros/tu solo pierdes 8/EN 2-2 C GANA MUCHO MAS/f entonces eras chico o chica?/LO Q DIGA C/ah no/para c peor/lo que querais/42402/soy chica/gracias/42402/2-2 ok/lo igualamos?/3 3/llevamos 2 de F con mas ganancias 1 igual y 1 C mas ganancias/vale bien/falta que C tenga 54 mas/ern alguna ronda tiewne que caer 1/juego 3 f3 c3 entonces?/si, yo creo que caerá/si no?/vale/vale/igualamos y esperamos a que caiga el juego 1/bien/para que c tenga mas/y si salen 4 y 5 miramos que no se vaya mucho/Como q no?/No se puede desvelar, creo/Creo que somos las mismas personas"
1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0,0,0,0,1,"Antes habiamos hablado de decirle al otro que escogiese el mayor beneficio/c4 f4/No, yo no/Pues eras el A/cogemos c4 f4/Sí/no, antes jugaba de C"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,0,"Pues yo igual/Nos han cambiado de grupos/solo varian f y c/nan/vale/ya.../que teneis vostros?/yo he perdido en el anterior/en este c3f3/yo tengo qeu tu ganas 29/entonces lo de la cerveza va cogiendo forma/jajajajaj/jajajajajaa/COGE FORMA/pero tiene que invitar A/1/vale/igualamos/faltan 4 rondas/1/1/venga/1 1/ahora si que ya estamos igual/luego ya es tratar de mantenerlo igual/si/ha salido bien la jugada/perfecto/nan/jajajajajaja/despues seras f/c3 f3/Antes era C, ahora vuelvo a ser C/f5 c5/Despues cambias a F/porq son 3/cuando cambies a F intenta hacer siempre f5 c5/Hay que buscar el mayor beneficio, en el juego 3, es la fila 3 columna 3/Ya, pero el mayor beneficio se lo lleva A no tu/tu te lo llevas despues cuando seas f/ahora me toca a mi que antes lo hemos jugado asi/sino solo se lo lleva a/yo he ganado 26/a mi me pone que 29/:O/por eso lo he dicho/bueno por 3 puntos da igual jaja/no, f eran 54 puntos/claro/nan/JUEGO/3/42432/easy+/PERFECTO/ok/cuantas tandas hhay de 9 rondas?/2/esta es la ultima/ok"
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"CLARO/1/JUEGO/VALE/42370/42370/es lo que mas os beneficia/sii/que hora es?/ni idea jajaja/hay que pensar algo para las siguientes 4/jajajaja nos e permiten moviles/o igual o nos arriesgamos/en todas hay una fila que C y F tiene lo mismo/lo que querais/no se/lo que vosotros querais/pensar en estos segundos que quedan/en la siguente depende de lo que salga miramos/en la siguiente lo miramos a ver/jajajajaja/claro/5/si quereis nos arriesgamos pero sin q se vaya mucho/por si acaso/o como querais/entonces 4 4/vale/o que decis/mm si/f5 c5/Ya lo sé, pero hazme caso/c2 f2/Pero que asi esto es muy simple/solo gana A mas/Imagina que A no existe y luego se reparte la mitad/A existe/este experimento ya lo he hechp/Bueno, pues entonces hay que buscar el maximo beneficio para los dos/c3 f3/en esta f3 c3?/ahh vale/si/juego3/3/lo de antes/c3f3/okey/un placer jugar con vosotros jajaj/creo que tenemos los mismos puntos/42402/BIEN F/LUEGO INVITO A ALGO/es lo que hay/ya lo he asumido/jajajaja/a mi me han regañado.../con que?/2-2 ganamos mas f y yo/PUES 2-2/cevezas/2-2 pierdes tu F/c*/DECIDID RAPIDO/42370/es verdad/VALE/quedan 20 seg/mira si soy bueno/o tonto.../42370"
1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0,0,0,0,1,"tonto creo yo/jajajajajajaa/-_-/JUEGO/total son 14/luego si vemos que vuelve a salir 4 o 5 compensamos/yaa, pues ese mismo/jajajajajaa hombre tu no digas q no/que te beneficia/jajajajajajajja ya.../jajajajajajaja/vale entonces 4 4/bien/luegomiramos a ver/sii/3/3/ponemos el mismo q antes pero en este?/2 2?"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0,0,0,0,1,"valee/y asi F y yo tendriamos lo mismo/asi lo igualamos seguro/no se iguala/hay que intentar elegir las columnas cin mayor resultado y siempre en positivo/elige el juego 4 columna 4/Voya ver/es la que mayores resultados da a todos/Columna 4 fila 4/juego dos fila 2/asi compensamos para qye los resultados se asemejn/por favor/columna 4 y juego 5/Hay que elegir siempre la misma opción para tener el máximo beneficio/En el 3 esta claro/c3 f3/Sí/Pero a partir de esta creo q tenemos q centrarnos/en nosotros y no en el A/igualmente!/lo mismo digo jajaja/hola/hola/QUE HAY QUE HACER?/no cojas fila 1/jugador a/42495/5/(LA CERVEZA MEJOR VOSOTROS DOS SOLOS)/c que pretendeS?/VEO MAS COMPLICIDAD.../jajajaja/x 8 me da igual/no que me dice tonto/42495/42495/gracias c/de nada/claro, porque en el otro yo ganaba 29 y ahora lo ganas tu/a si/jajajaja/si sii/si/que estaba mirando otro/jajajajja/2 2 entonces/entonces 2 2/vale/sii/perfecto/y ahora que es la ultima pues ya uno que este igual np?/en la siguiente digo/siiii/perfct/perfecto/asi se iguala por completo/las gente se esta conociendo por el chat/3/columna 2 y fila 2/he elegido la 2/Yo también/perfectoo/Fila 4 columna 4/la 3"
1.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"Es la que mas puntos nos da a los dos/que tenemos lo mismo/A ti te da los puntos del c, a mi me da los puntos del f/la fila 3 columna 3 he puesto/claro es el mismo resultado/columna 3 fila 3 hazme caso/fila 1 columna 1/Esta vez elijo la 4/voy a vcer/la 3 es la que nos da loo mism/Habrá que buscar entonces la f y la c que más nos beneficie a los dos/C siempre es mas baja/F es mas alta/y la A es la mejor/Luego tu juegas con F/c5 f5/hay q buscar beneficio d f/luego buscaras tu el beneficio d f/La que nos beneficia a los dos, es c3 f 3/es como más se gana/Faltan 4 rondas y ya está/vale/en el 1/c3 f3/es la mejor/CUAL COJO/c5/f5/c2 f1/no perdon/c1 f1/sii/C1 F1/SI PILLAIS JUEGO 1/no/nan/es juego 3/Y PILLO 1COLUMNA Y 1 FILA ES DONDE MAS GANAMOS/NO/antes he salido perdiendo yo/ya somos colegas/yupi/ajajajja/jajajajaja/3/VA 2 RONDAS MAS/42432/42432/42432/BIEN/a no te integras/YO ME INTEGRO/se le a subido el poder/por?/jajajajja/jajajajajja/PERO ESQ VOSOTROS SOIS TO COLEGAS YA/3 3"
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,os habeis fijado? estamos igual igual
1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,0,0,0,"pues esta clara/ya esta calro/vale/vale/jajajajasi/ya podrian haber aplausos/jajajajajajaa/parece que aqui la gente se esta conociendo de tanto charrar/jajajajajajaja/yo creo q si eh/como le dan/nan/jajajajajajajajaja/es que esccriben mucho/sisi/no es normal/estaran haciendo la estrategia de su vida porque vamos/o estan contando su vida, o no se/tampoco tiene mucha cosa no?/fila 3 columna 3/voy a poner/total por dos menos que ter da a ti nois llevamos lo9 mismo/3 los dos/hacemos la jugada de antes/fila 3 columna 3/hay que intentar elegir de tal maner que obtengamos lo mismo/porque como habras co probado el jugador A  se lleva la suma de lo nuestro/le voy a dar al 3/42432/fila 3 columna 3/coodinacion jajaja/nos esta saliendo bien la jugada/Sí/pero en esta/a partir del juego 3 no/solo son 18 rondas, no hay más/Ya lo sé/Ya he jugado 9, estas son las otras 9/en la que queda tu seras f/vale aqui es el mejor c5 f5/es el q más dinero hay/Pero vamos a ver, yo no voy a dejar de ganar puntos, tendremos que buscar una que nos beneficie a los dos/La mejor en esta es f3 c3/Esa en el 1/ahora en el 5 no/estás en el juego 5/por eso/la mejor aqui/GANAMOS MAS EN JUEGO 1/pero no lo elegimos nosotros/lo elige el programa/EL F ES EL Q MENOS SE LLEVA/haz c2 f2/yo"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,1,1,0,0,0,EL JUEGO LO ELIJE EL PROGRAMA?/si/C2 F2 PA Q?/ganamos mas todos en c2 f2/c2 f2/SEGUN Q JUEGO/el 3/Y VOSOTROS QUE HACEIS?/pero si no nos conocemos/YA/es que eres el que tiene el poder/estas segura?/te tenemos respeto/jajajajjajç/Q TENIA Q PONER/y omuy seguro/42432/42432/si/VALE VALE/jajajaja es q nosotros somos demasiado listos/jajajajajajajaj/eso es otra opcion/nos ha salido bien/menos mal/ya ves/si la verdad es que si/bueno A sale ganando/ajjajaja/q suerte/a ver como sale la cosa al final/no se yo/bueno no pasa nada/sigo pensando que hay truco por aqui escondido/hemos venido sin nada osea que/jajajaja no creo/jajajajajaja/xaoo!/Sii jajaj/:)/42432/42432/en todas las partidas es 3-3/si/columna 3 fila 3/obtenemos los mismos resultados/El jugador A debería elegir siempre el juego 3/nos saldria mas rentable a todos
1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"pero con el es imposible comunicarse/Si/3-3 otra vez/Bingo/por fin jugegp 3/jaja/la 3 otra vez como siempre/el jugador a creo quye va en orden todo el rato/elegimos la 3 otra vez/Si, eso parece/jajaja luego ira juego 1/en la ronda 8 volvera el juego 3/Busca f3 c3/es la fila 5/para f/La mejor para ti, para mí no/en el 1 la mejor para c es antes/ya pero estamos buscando beneficio d f aqui/hazme caso/A ver, el experimento va a acabar/Te lo he dicho/Yo no voy a jugar más rondas porque ya e va a acabar, no voy a ser la F porque no hay más/en el 5 me beneficia a mi/y en el 1 a ti/en el 3  los dos/en el 2 un poco mas a ti y en el 4 un poco mas a mi/Ahora si que es un claro c3 f3/No, fíjate bien que en todos los juegos hay una celda y una columna que es el mismo resultado tanto para ti como para mi/nada/AJJAJAJAJA/ayudarte a elegir la fila que mas ganamos/solo decirte en cual ganamos mas todos/YA PERO NO SIEMPRE SERA JUEGO 3/yaa pero nos sale que juego es/estas dos veces si/VALE UNA COSA/c4 f4/antes lo has hecho mal/SI EL JUEGO ES EL 5 LA MEJOR OPCION ES 5-5/estamos ahora en juego 5/ESCRIBO EN MAYUSCULAS TENGO EL PODER/exacto/................................/ULTIMA/igual/JUEGO/3/3-3?/4/PERFECTO/f?/Q JUEGO ES/3/4/4/Y XQ F DICE 4/f se nos a ido/NO LO ENTIENDO/hazme caso/3/VALE/jajaja/sino no habria dicho tan rapido igual/Los cálculos se te dan bien parece/juego 3 jajajaj/fila 3 columna 3/Sii/42432/42432/333/jajaja numero extraño jaajajajaajaj/la mitad de 666/jajajajaja todo muy curioso/jajaja/jajaja/jajajja vuelta al 333/Por fin lo ha pillado/jajaja/Al final, pero lo ha pillado/se ha dado cuenta tardeejaja/porque esta es la ultima ronda ya/Si/con lo diver que estaba el juegoo jaja/Si, mucho"
1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1,0,0,1,0,"jajaja/Sobre todo la espera/jaajaj/Pero ganamos menos/si tu en una ganas 54 y en otra 26/Pero no perdemos más/ganas mas q 32 y 32/c3 f3/si/Pero no lo has entendido/hubieramos ganado más si me hubieras hecho caso/Claro que lo he entendido/Porque tu hayas sido C antes y ahora F no significa que yo haya sido igual/He sido antes C,y vuelvo a serlo/eso yo no lo sé/Ya te lo he dicho al principio, y me decías que luego sería F/Como voy a ser luego F si ya se acaba/Pero porqe queda otra ronda/alomejor antes has sido F y ahora C/f3 c3/SI ES EL JUEGO 4 LO MEJOR ES 4-4/vale/esa es la mejor/EN Q JUEGO ESTAMOS/f5 c5/¿/5/si te lo decimos tiraras a ti/VALE PUES 5-5/siempre que el gana mas yo tambien/siempre gana mas el a/ME DECIS EL JUEGO Y YO LO PONGO/42495/VALE PUES 5-5/ok/:)/ESTAS RONDAS SON DE PRUEBA¿/creo que no/no/f que picara/jajajaja/jajajajajajaaja/bueno un placer/3-3?/y f me debes una birra/si/igualmente/TIO AHORA CERVEZA/si no sabes quien soy/me da igual/sois 2 hombres/jaajajaja/cual escogemos?/no se/el que tenga beneficio/f3 c3?/bien/que juego/el 3/juego 1/1/1/las tomas de dcisiones lo mejor jajaja/Sii/jaja/Que estudias?/aprovechemos para petar el chat que esto se acaba"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1,0,0,1,0,"turismpo/tu?/cual elegimos?/la fila 3/cual escogemos?/lo mismo?/es lo que mas ganacias tiene/vale/si perfecto/f3/c3/c3 no?/vale perfecto/si/ahora f4 y c4?/son las mayores ganacias para f y c/vale/lo mismo ?/c2 f2/No queda ninguna ronda, esto se acaba ya/son 3/esta es la segunda/No, lee bien, 18 rondas/Cual elegimos?/A, tienes que elegir las filas y las columas donde más puntos nos den a los tres/ha tocado el juego nº 3/en todos los casos creo que la fila 1/columna 1/porque piensas eso?/es la que mas nos beneficia en conjunto/fila 5/columna 5/la mejor es la que dice A/quedan 40 segundos/y la f3 y c3/columna 1 fila 1/esa/o 5/perfecto/hacemos siempre lo mismo/asi ganamos mas/perfecto/pongo la 5/juego 5/elige siempre f3 y c3, asi a mi y a F nos tocara siempre 40/ay perdon/si, f3 y c3/f5 c5 es mejor no?/PERFECTO/ESTO ES PRUEBA O YA VALE/DECIRME Q JUEGO ES/f2 c2/vale todo/42402/EE/f3c3/3-3 O 2-2/42402/42432/si no siempre pierdo dinero yo/tu ganas igual/TIO Q JUEGO ES?/lo mismo/la siguiente digo yo/yo lo digo equitativo/SIEMPRE VOY A GANAR YO MAS/por eso/PERO SI GANA UNO MAS GANAN TODOS MAS/no/SI HUBIERA PUESTO 2-2/vale/vale/y en la siguiente juego 2 - 5 - 5"
1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"vale/en esta que hacemos/es mejor juego 3 f3 c3/yo pondria 5 - 5/ya pero date cuenta que el juego es aleatorio/es que/entonces es segun como toque/el juego lo pone arriba/y nos ha tocado el 5/a mi no/vale/ah si/entonces decirme cual cojo/f1 c1?/el f3 c3/f2 c2/juego 5 - f3 c3/vale/vamos rotando si quieres cada vez uno/vale/f4 c4?/c5 f5 ?/ganas mas tu en la 5/no, ganas mas tu/50/22/??/cual elegimos?/si quieres esa/f5 c5/cual elegimos?/f1 c1/vale/f3 c3?/vale/asi es lo mismo para los dos/perf/f3 c3?/que nos toca por igual: 32/si/a mi me toca menos entonces :(/puede volver a tocar este juego/yo voto por c3 y f3/podemos probar las dos/pero lo mas junto sería esa/que juego?/f3 y c3/2/o f1 y c1/y f2 c2?/vale/a mi me toca un poco menos pero me da igual/en otra al reves y ya esta :)/en las dos anteriores me ha tocado super poco :(/lo mejor es que a nosotros nos toque por igual/o turnar/sii/lo veo bien/juego 4/HUBIERAMOS GANADO MAS TODOS/yo no/MENOS EL F QUE PALMA 3/solo 3/VALE PERO PALMAS 3 Y NOSOTROS GANAMOS MUCHO MAS/pero soy el que menos esta ganando/esta 2-2/en todas las rondas/VALE/otra vez me perjudica a mi/QUE JUEGO ES AHORA?/4/EL C Y YO SI ELEGIMOS LO MISMO GANAMOS MAS/42495/juego 4/5-5 no/entonces 1-1/vale si/que juego/el juego 2"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1,1,0,0,0,"ahora es el 2/f3 c3 otra vez?/f3 c3?/o veis otro mejor/ese bien no?/si/estoy calculando bajo/3 - 3 entonces?/si/bien/juego/4/vale/yo buscaria un juego en el que el jugador F/c3 f3/vale/jaja/perfect! jaja/c2 f2?/c3 f3? que es igual para los dos o vamos rotando cada uno elige una vez?/rotamos/vale/c5 f5?/vale/elegimos el que mas ganacias tenga?/f4/f3 y c3 igual para mi y para F/c4?/siempre o se perjudica f o c... vamos a hacerlo de forma equitativa/asi es lo mas junto no?/en todos los juegos para C y F, hay que poner c3 y f3/asi por igual siempre y A se lleva super buena puntuacion/genial/c3 y f3/lo digo porque en esta a y c ganas bastante más y en otras que sea más igualado hacerlo c3 f3/perfecto/si, si me parece bien/a mi tambien/lo vamos a petar :P/jajaja obvio/juego 1/lo mismo, c3 y f3/si f en esta pierde 5 puntos (f1 c1) c y a aumentamos bastante/pero si quereis el 3 pongo esa/por mi lo que dice A/a mi me da igual pero en otra al reves/que y he perdido en dos :)/en la proxima podemos beneficiar a f/vale/juego 2/hay que beneficiar a f/PUES AHORA LO MEJOR ES 4-4/tu ganas mas en el 5-5/no/es lo mas equitativo/por mi 4-4/VALE AHORA Q?/42402/42464/4-4 no/el f lleva dos rondas ganando mas que yo/PUES ELIGE C/A es juego 1/y aun asi gano menos dinero de momento/mira lo mas equitativo y veras como es el 2-2/PUES 1-1/SI ES JUEGO 1/42370/ok/.../QUE QUEREIS QUE HAGA/42370/42402"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1,1,0,0,0,"C EN EL JUEGO 1/tenga mas ganancias/si/porque es el que menos puntos tiene/pues  f4c4/bien/vale/porque 5 - 5 baja mucho C/por eso lo digo/vale/pues cojo ese/ya/vale/1/ahora ya estamos igual/f3 c3?/si/sea quien sea el que mas gane?/el de mas ganacia tienee es el c5 f5 no?/eso digo/pero en todas las rondas/c4 f4?/vale/como quieras/f3 c3?/f3 c3?/jaja vale/jajaja/ya nos leemos la mente/si jaja/cual elegimos ?/f2 c2?/vale/f3 c3?/vale/f1 c1?/quedan cuatro rondas rotamos ?/a quien tenga mayor beneficio?/en este c3 f3/c3 f3?/f4 y c4?/es lo mejor/vale/y despues todas por igual/xq ya estamos igualados en puntuacion/que lo he calculado/4 o 3?/en otro en el que se gane mas y perdais menos ya lo hacemos/siii luego por igual/ahora 4/y luego todas las veces 3/perfecto/en esta c3 f3/aclaraos jajaja/3/y ya hacemos 3/porque ya estamos igualados nosotros dos/esque hay en otros juegos que c pierde menos y nosotros ganamos mas/juego 3/c3 y f3 ?/f3c3/si/AHORA HEMOS GANADO EL C Y YO/42402/es el mas equitativo/uy si/super/jajajaja/VA Q JUEGO ES/el suigiente ya para ti/;)/2/2/42402/ok/VA DECIDME/42432/ES JUEGO 3/si/VALE/3-3?/SI/vale/o podemos hacer lo mismo que antes/en esta una que tenga mas C y en la siguiente mas F/no, porque ahora yo creo que estamos igual/pero como querais/vale/lo que veais, igual asi ganamos mas/ya por eso lo digo/pues lo intentamos si quereis/cual ponemos?/o 11/o 22/vale/2/hacemos eso/buscamos uno cen el que tenga mucho c o f/f tiene poco casi siempre/a ver hay uno que el A tiene 80/el f2 c2/y yo tengo menos que el c/lo que digais"
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1,1,0,0,0,"o ese o el f3 c3 otra vez/decidir rapido/vale/vale/de todas formas, mas o menos, lo estamos haciendo asi/si jaja/siempre beneficio de 80/menos en el juego 3 que es siempre igual/sea quien sea el que tiene mas beneficio/exacto jaja/f5 c5?/vale/quedan 3 juegos aun no?/3 contando este/si jaja vale/nos queda rato aún/si jaja/a la proxima eliges tu si quieres/c3 f3?/vale jaja/lo mismo?/okey/perfecto/espero que me toqueis en las siguientes 9 rondas :)/bo seria mejor c3 fe?/osea c3 f 3/ese hemos dicho jajaj/ah vale lo he leido mal/nos entendemos bien jaja/jajajaja/sii/cuando acaben las 9 rondas, en las siguientes preguntare: somos los mismos?/y contestamos asi lo sabremos/os parece?/juego 1/no me ha dado tiemepo a contestar/preguntalo sii/cuando acaben las rondas/valeeee/c3 y f3?/OK/F?/DECIDME/Q JUEGO ES/1/42370/VALE/42432/lo mas esquitativo/Q HA CAMBIADO?/DECIDME/NADA/DIME QJUEGO ES/5/podeis seguir siendo avariosos/jajaja/42495/Y GANA F/ME SACRIFICO NO PASA NADA/SOY BUENO/BIEN NANO/por mi siempre los mas equitativos/42432/33 no?/o que/vale/el f3/y au/vale/3/f3c3?/f3 c3/si/si porque no hay mejores/la siguiente ya es la ultima y cambiamos de equipo no?/creo que si/sii/1/1/3 3/?/33/val"
